Codice A Barre;Codice Articolo;Descrizione;Descrizione;Classe Logistica;Descrizione Articolo;Codice Marca;Codice Listino;Prezzo;colore;taglia;Quantita' Giacenza (um Magazzino);Tipo;MARCHIO
8056309781302;EFRW1644AC409;CANDICE;;;POLO DONNA FREEDOMDAY CANDICE;S22;EU1;29,000000;015;L;0,0000;4;
8056309781357;EFRW1644AC409;CANDICE;;;POLO DONNA FREEDOMDAY CANDICE;S22;EU2;27,500000;015;XXL;0,0000;4;
8056309781371;EFRW1644AC409;CANDICE;;;POLO DONNA FREEDOMDAY CANDICE;S22;EU1;29,000000;112;M;0,0000;4;
8056309781371;EFRW1644AC409;CANDICE;;;POLO DONNA FREEDOMDAY CANDICE;S22;ITA;25,000000;112;M;0,0000;4;
8056309781456;EFRW1644AC409;CANDICE;;;POLO DONNA FREEDOMDAY CANDICE;S22;EU1;29,000000;304;XL;0,0000;4;
8056309781494;EFRW1645AC409;CALLIOPE;;;ABITO DONNA FREEDOMDAY CALLIOPE;S22;EU1;34,500000;000;M;0,0000;4;
8056309781562;EFRW1645AC409;CALLIOPE;;;ABITO DONNA FREEDOMDAY CALLIOPE;S22;EU2;33,000000;013;S;0,0000;4;
8056309781562;EFRW1645AC409;CALLIOPE;;;ABITO DONNA FREEDOMDAY CALLIOPE;S22;ITA;30,000000;013;S;0,0000;4;
8056309781593;EFRW1645AC409;CALLIOPE;;;ABITO DONNA FREEDOMDAY CALLIOPE;S22;EU2;33,000000;013;XXL;0,0000;4;
8056309781746;EFRW1645AC409;CALLIOPE;;;ABITO DONNA FREEDOMDAY CALLIOPE;S22;EU1;34,500000;304;S;0,0000;4;
8056309781760;EFRW1645AC409;CALLIOPE;;;ABITO DONNA FREEDOMDAY CALLIOPE;S22;EU2;33,000000;304;XS;0,0000;4;
8056309781760;EFRW1645AC409;CALLIOPE;;;ABITO DONNA FREEDOMDAY CALLIOPE;S22;ITA;30,000000;304;XS;0,0000;4;
8056309781784;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU2;33,000000;000;L;0,0000;4;
8056309781791;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU1;34,500000;000;M;0,0000;4;
8056309781814;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU1;34,500000;000;XL;0,0000;4;
8056309781821;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU2;33,000000;000;XS;0,0000;4;
8056309781821;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;ITA;30,000000;000;XS;0,0000;4;
8056309781838;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU2;33,000000;000;XXL;0,0000;4;
8056309781838;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;ITA;30,000000;000;XXL;0,0000;4;
8056309781845;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU1;34,500000;013;L;0,0000;4;
8056309781883;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU2;33,000000;013;XS;0,0000;4;
8056309781968;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU1;34,500000;112;L;0,0000;4;
8056309781975;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU2;33,000000;112;M;0,0000;4;
8056309781975;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;ITA;30,000000;112;M;0,0000;4;
8056309782026;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU1;34,500000;304;L;0,0000;4;
8056309782040;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;EU2;33,000000;304;S;0,0000;4;
8056309782040;EFRW1646AC409;CELESTE;;;POLO DONNA FREEDOMDAY CELESTE;S22;ITA;30,000000;304;S;0,0000;4;
8056309782118;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU2;39,500000;000;XL;0,0000;4;
8056309782170;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU2;39,500000;013;XL;0,0000;4;
8056309782187;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU1;41,400000;013;XS;0,0000;4;
8056309782231;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU1;41,400000;015;XL;0,0000;4;
8056309782279;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU2;39,500000;112;M;0,0000;4;
8056309782279;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;ITA;36,000000;112;M;0,0000;4;
8056309782323;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU2;39,500000;304;L;0,0000;4;
8056309782330;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU1;41,400000;304;M;0,0000;4;
8056309782347;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU2;39,500000;304;S;0,0000;4;
8056309782354;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;ITA;36,000000;304;XL;0,0000;4;
8056309782378;EFRW1647AC409;BLOSSOM;;;ABITO DONNA FREEDOMDAY BLOSSOM;S22;EU1;41,400000;304;XXL;0,0000;4;
8056309782385;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU2;39,500000;000;L;0,0000;4;
8056309782385;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;ITA;36,000000;000;L;0,0000;4;
8056309782422;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;000;XS;0,0000;4;
8056309782439;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;000;XXL;0,0000;4;
8056309782460;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;013;S;0,0000;4;
8056309782491;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU2;39,500000;013;XXL;0,0000;4;
8056309782491;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;ITA;36,000000;013;XXL;0,0000;4;
8056309782507;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU2;39,500000;015;L;0,0000;4;
8056309782538;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;ITA;36,000000;015;XL;0,0000;4;
8056309782545;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;015;XS;0,0000;4;
8056309782606;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;112;XS;0,0000;4;
8056309782620;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;ITA;36,000000;304;L;0,0000;4;
8056309782637;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;304;M;0,0000;4;
8056309782644;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;304;S;0,0000;4;
8056309782651;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;304;XL;0,0000;4;
8056309782668;EFRW1648AC409;CHELSEY;;;POLO DONNA FREEDOMDAY CHELSEY;S22;EU1;41,400000;304;XS;0,0000;4;
8056309782682;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;ITA;45,000000;000;L;0,0000;4;
8056309782705;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU2;49,500000;000;S;0,0000;4;
8056309782712;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;ITA;45,000000;000;XL;0,0000;4;
8056309782729;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU1;52,000000;000;XS;0,0000;4;
8056309782736;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU1;52,000000;000;XXL;0,0000;4;
8056309782781;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU2;49,500000;013;XS;0,0000;4;
8056309782828;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU1;52,000000;015;S;0,0000;4;
8056309782866;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;ITA;45,000000;112;L;0,0000;4;
8056309782873;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU2;49,500000;112;M;0,0000;4;
8056309782897;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU2;49,500000;112;XL;0,0000;4;
8056309782927;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU1;52,000000;304;L;0,0000;4;
8056309782934;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU2;49,500000;304;M;0,0000;4;
8056309782958;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;ITA;45,000000;304;XL;0,0000;4;
8056309782965;EFRW1649AC409;CHER;;;TUTA DONNA FREEDOMDAY CHER;S22;EU2;49,500000;304;XS;0,0000;4;
8056309783054;EFRW1651AC240;NOA;;;PORTACELLULARE DONNA FREEDOMDAY NOA Ecopelle;S22;EU1;18,500000;058;TU;2,0000;4;
8056309783139;EFRW1653AC240;BEATRY;;;BORSA DONNA FREEDOMDAY BEATRY Ecopelle;S22;EU1;52,000000;000;TU;0,0000;4;
8056309783153;EFRW1655AC239;CAMILA;;;SHOPPER DONNA FREEDOMDAY CAMILA;S22;ITA;26,000000;000;TU;0,0000;4;
8056309783191;EFRW1657AC239;BLANCA;;;POCHETTE DONNA FREEDOMDAY BLANCA;S22;ITA;13,000000;000;TU;2,0000;4;
8056309783221;EFRW1658AC239;MARINA;;;POCHETTE DONNA FREEDOMDAY MARINA AOP Jungle;S22;ITA;16,000000;304;TU;2,0000;4;
8056309783252;EFRW1660AC238;KEYLA;;;FOULARD DONNA FREEDOMDAY KEYLA AOP Jungle 90X90cm;S22;EU1;9,500000;304;TU;4,0000;4;
8056309783269;EFRW1661AC238;AMELIE;;;FOULARD FREEDOMDAY AMELIE AOP Tropical 90X90cm;S22;EU1;9,500000;013;TU;0,0000;4;
8056309783276;EFRW1661AC238;AMELIE;;;FOULARD FREEDOMDAY AMELIE AOP Tropical 90X90cm;S22;EU2;8,800000;026;TU;0,0000;4;
8056309784549;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;ITA;80,000000;424;14;5,0000;2;
8056309784570;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;ITA;80,000000;431;6;1,0000;2;
8056309784594;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU1;92,000000;431;10;0,0000;2;
8056309784617;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;431;14;1,0000;2;
8056309784624;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU1;92,000000;431;16;2,0000;2;
8056309784655;EOTJ640AC75;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC75 Wax Vitreo;S22;EU2;110,000000;426;8;0,0000;2;
8056309784662;EOTJ640AC75;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC75 Wax Vitreo;S22;ITA;100,000000;426;10;0,0000;2;
8056309784679;EOTJ640AC75;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC75 Wax Vitreo;S22;EU2;110,000000;426;12;0,0000;2;
8056309784709;EOTJ640AC78;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC78 Sand Rover;S22;ITA;97,000000;379;4;0,0000;2;
8056309784730;EOTJ640AC78;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC78 Sand Rover;S22;ITA;97,000000;379;10;0,0000;2;
8056309784754;EOTJ640AC78;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC78 Sand Rover;S22;EU2;107,000000;379;14;0,0000;2;
8056309784785;EOTJ641AC76;;;;GIUBBINO JUNIOR OUTHERE EOTJ641AC76 Ghost Thermal;S22;EU1;133,000000;043;6;0,0000;2;
8056309784792;EOTJ641AC76;;;;GIUBBINO JUNIOR OUTHERE EOTJ641AC76 Ghost Thermal;S22;ITA;115,000000;043;8;0,0000;2;
8056309784815;EOTJ641AC76;;;;GIUBBINO JUNIOR OUTHERE EOTJ641AC76 Ghost Thermal;S22;EU2;126,500000;043;12;0,0000;2;
8056309784839;EOTJ641AC76;;;;GIUBBINO JUNIOR OUTHERE EOTJ641AC76 Ghost Thermal;S22;ITA;115,000000;043;16;0,0000;2;
8056309784846;EOTJ641AC77;;;;GIUBBINO JUNIOR OUTHERE EOTJ641AC77 Abstract X;S22;EU1;138,000000;168;4;0,0000;2;
8056309784846;EOTJ641AC77;;;;GIUBBINO JUNIOR OUTHERE EOTJ641AC77 Abstract X;S22;EU2;132,000000;168;4;0,0000;2;
8056309784860;EOTJ641AC77;;;;GIUBBINO JUNIOR OUTHERE EOTJ641AC77 Abstract X;S22;EU2;132,000000;168;8;0,0000;2;
8056309784877;EOTJ641AC77;;;;GIUBBINO JUNIOR OUTHERE EOTJ641AC77 Abstract X;S22;EU2;132,000000;168;10;0,0000;2;
8056309784914;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;EU1;92,000000;167;4;0,0000;2;
8056309785003;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;ITA;80,000000;206;8;0,0000;2;
8056309785010;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;EU1;92,000000;206;10;0,0000;2;
8056309785058;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;ITA;80,000000;220;4;0,0000;2;
8056309785065;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;EU1;92,000000;220;6;0,0000;2;
8056309785072;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;ITA;80,000000;220;8;0,0000;2;
8056309785089;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;ITA;80,000000;220;10;0,0000;2;
8056309785232;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;EU1;92,000000;424;12;0,0000;2;
8056309785256;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;ITA;80,000000;424;16;0,0000;2;
8056309785287;EOTJ649AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ649AC223 Wave Dye;S22;EU2;88,000000;431;8;0,0000;2;
8056309785348;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU2;20,000000;000;6;0,0000;2;
8056309785348;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;ITA;18,000000;000;6;0,0000;2;
8056309785379;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;000;12;0,0000;2;
8056309785393;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;000;16;0,0000;2;
8056309785478;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU2;20,000000;167;4;0,0000;2;
8056309785485;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU2;20,000000;167;6;0,0000;2;
8056309785492;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU2;20,000000;167;8;0,0000;2;
8056309785508;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;167;10;0,0000;2;
8056309785515;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU2;20,000000;167;12;0,0000;2;
8056309785522;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;ITA;18,000000;167;14;0,0000;2;
8056309785553;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;206;6;0,0000;2;
8056309785591;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;ITA;18,000000;206;14;0,0000;2;
8056309785607;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU2;20,000000;206;16;0,0000;2;
8056309785621;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU2;20,000000;220;6;0,0000;2;
8056309785645;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;220;10;0,0000;2;
8056309785652;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;ITA;18,000000;220;12;0,0000;2;
8056309785669;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;220;14;0,0000;2;
8056309785676;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;220;16;0,0000;2;
8056309785683;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;378;4;0,0000;2;
8056309785751;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;ITA;18,000000;424;4;0,0000;2;
8056309785768;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;424;6;0,0000;2;
8056309785836;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;ITA;18,000000;431;6;0,0000;2;
8056309785881;EOTJ700AC80;;;;T-SHIRT JUNIOR OUTHERE EOTJ700AC80;S22;EU1;21,000000;431;16;0,0000;2;
8056309783290;EFRW1662AC238;AMELIE;;;FOULARD FREEDOMDAY GLORIA AOP Flower 90X90cm;S22;EU2;8,800000;058;TU;0,0000;4;
8056309783290;EFRW1662AC238;AMELIE;;;FOULARD FREEDOMDAY GLORIA AOP Flower 90X90cm;S22;ITA;8,000000;058;TU;0,0000;4;
8056309783306;EFRW1662AC238;AMELIE;;;FOULARD FREEDOMDAY GLORIA AOP Flower 90X90cm;S22;EU1;9,500000;218;TU;0,0000;4;
8056309783337;EFRW1664AC237;YVONNE;;;CAPPELLO DONNA FREEDOMDAY YVONNE AOP Jungle;S22;EU1;14,500000;304;TU;0,0000;4;
8056309783368;EFRW1665AC239;ALLEGRA;;;SHOPPER DONNA FREEDOMDAY ALLEGRA;S22;EU1;30,000000;058;TU;2,0000;4;
8056309783375;EFRW1665AC239;ALLEGRA;;;SHOPPER DONNA FREEDOMDAY ALLEGRA;S22;EU1;30,000000;112;TU;0,0000;4;
8056309783405;EFRW1666AC239;ELENOIRE;;;SHOPPER DONNA FREEDOMDAY ELENOIRE AOP Flower;S22;EU2;32,000000;015;TU;0,0000;4;
8056309783429;EFRW1666AC239;ELENOIRE;;;SHOPPER DONNA FREEDOMDAY ELENOIRE AOP Flower;S22;EU1;33,500000;218;TU;0,0000;4;
8056309783436;EFRW1666AC239;ELENOIRE;;;SHOPPER DONNA FREEDOMDAY ELENOIRE AOP Flower;S22;ITA;29,000000;219;TU;0,0000;4;
8056309783474;EFRW1668AC239;LAUREN;;;SHOPPER DONNA FREEDOMDAY LAUREN AOP Flower;S22;ITA;26,000000;219;TU;2,0000;4;
8056309783528;EFRW1670AC239;MARI;;;SHOPPER DONNA FREEDOMDAY MARI AllOverPrint;S22;ITA;29,000000;874;TU;0,0000;4;
8056309783535;EFRW1671AC239;AVILA;;;POCHETTE DONNA FREEDOMDAY AVILA AOP Flower;S22;ITA;20,000000;015;TU;0,0000;4;
8056309783559;EFRW1671AC239;AVILA;;;POCHETTE DONNA FREEDOMDAY AVILA AOP Flower;S22;EU1;23,000000;218;TU;0,0000;4;
8056309783597;EFRW1675AC240;JOLANDA;;;BORSA DONNA FREEDOMDAY JOLANDA Ecopelle;S22;ITA;57,000000;000;TU;0,0000;4;
8056309783610;EFRW1676AC239;LUNA;;;POCHETTE DONNA FREEDOMDAY LUNA;S22;EU1;18,500000;112;TU;0,0000;4;
8056309783634;EFRW1677AC239;DOMINIKA;;;SHOPPER DONNA FREEDOMDAY DOMINIKA AllOverPrint;S22;ITA;20,000000;873;TU;0,0000;4;
8056309783696;EFRW1683AC237;YVONNE;;;CAPPELLO DONNA FREEDOMDAY YVONNE AOP Flower;S22;ITA;12,500000;015;TU;0,0000;4;
8056309783726;EFRW1683AC237;YVONNE;;;CAPPELLO DONNA FREEDOMDAY YVONNE AOP Flower;S22;EU2;13,800000;219;TU;0,0000;4;
8056309783764;EFRW1685AC239;MARINA;;;POCHETTE DONNA FREEDOMDAY MARINA AOP Tropical;S22;EU1;18,500000;026;TU;0,0000;4;
8056309783795;EOTJ607AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ607AC213 H2O Reactive;S22;ITA;86,000000;160;4;3,0000;2;
8056309783818;EOTJ607AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ607AC213 H2O Reactive;S22;EU2;95,000000;160;8;4,0000;2;
8056309783917;EOTJ607AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ607AC213 H2O Reactive;S22;ITA;86,000000;169;14;0,0000;2;
8056309783948;EOTJ607AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ607AC213 H2O Reactive;S22;ITA;86,000000;221;6;0,0000;2;
8056309783955;EOTJ607AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ607AC213 H2O Reactive;S22;EU2;95,000000;221;8;0,0000;2;
8056309783979;EOTJ607AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ607AC213 H2O Reactive;S22;EU2;95,000000;221;12;0,0000;2;
8056309784006;EOTJ621AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ621AC213 H2O Reactive;S22;ITA;84,000000;160;4;0,0000;2;
8056309784013;EOTJ621AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ621AC213 H2O Reactive;S22;EU1;97,000000;160;6;0,0000;2;
8056309784051;EOTJ621AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ621AC213 H2O Reactive;S22;EU2;93,000000;160;14;0,0000;2;
8056309784112;EOTJ621AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ621AC213 H2O Reactive;S22;ITA;84,000000;169;12;0,0000;2;
8056309784136;EOTJ621AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ621AC213 H2O Reactive;S22;EU1;97,000000;169;16;0,0000;2;
8056309784143;EOTJ621AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ621AC213 H2O Reactive;S22;ITA;84,000000;221;4;0,0000;2;
8056309784174;EOTJ621AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ621AC213 H2O Reactive;S22;EU2;93,000000;221;10;0,0000;2;
8056309784181;EOTJ621AC213;;;;GIUBBINO JUNIOR OUTHERE EOTJ621AC213 H2O Reactive;S22;ITA;84,000000;221;12;0,0000;2;
8056309784228;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;167;6;2,0000;2;
8056309784235;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;167;8;2,0000;2;
8056309784242;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;167;10;4,0000;2;
8056309784259;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;ITA;80,000000;167;12;3,0000;2;
8056309784273;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU1;92,000000;167;16;2,0000;2;
8056309784280;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;ITA;80,000000;206;4;1,0000;2;
8056309784303;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU1;92,000000;206;8;2,0000;2;
8056309784310;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;206;10;2,0000;2;
8056309784341;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU1;92,000000;206;16;1,0000;2;
8056309784365;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;220;6;1,0000;2;
8056309784389;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU1;92,000000;220;10;1,0000;2;
8056309784389;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;220;10;1,0000;2;
8056309784396;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU1;92,000000;220;12;1,0000;2;
8056309784440;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;ITA;80,000000;378;8;2,0000;2;
8056309784457;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU1;92,000000;378;10;2,0000;2;
8056309784464;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;378;12;2,0000;2;
8056309784488;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;378;16;1,0000;2;
8056309784525;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;ITA;80,000000;424;10;6,0000;2;
8056309784532;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;ITA;80,000000;424;12;6,0000;2;
8056309784563;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;431;4;0,0000;2;
8056309784594;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;ITA;80,000000;431;10;0,0000;2;
8056309784624;EOTJ640AC223;;;;GIUBBINO JUNIOR OUTHERE EOTJ640AC223 Wave Dye;S22;EU2;88,000000;431;16;2,0000;2;
